,d,r,c
26976,65,0,179
26977,68,0,179
26978,70,0,179
26979,71,0,179
26980,72,0,179
26981,73,0,179
26982,75,0,179
26983,76,0,179
26984,78,0,179
26985,79,0,179
26986,80,0,179
26987,85,0,179
26988,86,0,179
26989,88,0,179
26990,91,0,179
26991,92,0,179
26992,93,0,179
26993,94,0,179
26994,95,0,179
26995,96,0,179
26996,97,0,179
26997,98,0,179
26998,99,0,179
26999,100,0,179
27000,103,0,179
27001,108,0,179
27002,109,0,179
27003,112,0,179
27004,116,0,179
27005,118,0,179
27006,121,0,179
27007,122,0,179
27008,123,0,179
27009,125,0,179
27010,126,0,179
27011,127,0,179
27012,129,0,179
27013,130,0,179
27014,131,0,179
27015,132,0,179
27016,134,0,179
27017,136,0,179
27018,140,0,179
27019,141,0,179
27020,142,0,179
27021,143,0,179
27022,144,0,179
27023,147,0,179
27024,153,0,179
27025,156,0,179
27026,157,0,179
27027,158,0,179
27028,162,1,179
27029,167,0,179
27030,172,0,179
27031,175,0,179
27032,177,1,179
27033,179,0,179
27034,181,0,179
27035,182,0,179
27036,183,0,179
27037,184,0,179
27038,186,0,179
27039,189,0,179
27040,190,0,179
27041,192,0,179
27042,193,0,179
27043,195,0,179
27044,196,0,179
27045,198,0,179
27046,199,0,179
27047,200,0,179
27048,201,0,179
27049,202,0,179
27050,203,0,179
27051,204,0,179
27052,205,0,179
27053,206,0,179
27054,208,0,179
27055,209,0,179
27056,210,0,179
27057,214,0,179
27058,218,0,179
27059,221,0,179
27060,223,0,179
27061,224,0,179
27062,225,0,179
27063,226,0,179
27064,227,0,179
27065,228,0,179
27066,229,0,179
27067,230,0,179
27068,231,0,179
27069,232,0,179
27070,233,0,179
27071,236,0,179
27072,237,0,179
27073,238,0,179
27074,242,0,179
27075,243,0,179
27076,248,0,179
27077,251,0,179
27078,252,0,179
27079,254,0,179
27080,255,0,179
27081,256,0,179
27082,257,0,179
27083,258,0,179
27084,262,0,179
27085,263,0,179
27086,264,0,179
27087,265,0,179
27088,266,0,179
27089,267,0,179
27090,268,0,179
27091,269,0,179
27092,270,0,179
27093,271,0,179
27094,272,0,179
27095,274,0,179
27096,276,0,179
27097,278,0,179
27098,280,0,179
27099,281,0,179
27100,283,0,179
27101,284,0,179
27102,285,0,179
27103,286,0,179
27104,287,0,179
27105,288,0,179
27106,297,0,179
27107,298,0,179
27108,300,0,179
27109,301,0,179
27110,305,0,179
27111,306,0,179
27112,307,0,179
27113,308,0,179
27114,317,0,179
27115,318,0,179
27116,321,0,179
27117,323,0,179
27118,324,0,179
27119,325,0,179
27120,328,0,179
27121,329,0,179
27122,333,0,179
27123,337,0,179
27124,2,1,180
27125,3,0,180
27126,4,1,180
27127,6,0,180
27128,7,1,180
27129,11,1,180
27130,13,0,180
27131,14,0,180
27132,16,0,180
27133,17,1,180
27134,21,1,180
27135,22,1,180
27136,27,0,180
27137,30,1,180
27138,32,0,180
27139,33,1,180
27140,37,0,180
27141,40,1,180
27142,42,0,180
27143,44,0,180
27144,46,0,180
27145,48,0,180
27146,56,0,180
27147,57,0,180
27148,58,0,180
27149,59,0,180
27150,60,0,180
27151,61,0,180
27152,62,0,180
27153,63,0,180
27154,64,0,180
27155,65,0,180
27156,67,0,180
27157,69,0,180
27158,70,0,180
27159,71,0,180
27160,72,0,180
27161,73,0,180
27162,74,0,180
27163,75,0,180
27164,76,0,180
27165,78,0,180
27166,79,0,180
27167,80,0,180
27168,81,0,180
27169,82,0,180
27170,83,0,180
27171,85,0,180
27172,86,0,180
27173,88,0,180
27174,89,0,180
27175,90,0,180
27176,91,0,180
27177,92,0,180
27178,93,0,180
27179,94,0,180
27180,95,0,180
27181,96,0,180
27182,97,0,180
27183,98,0,180
27184,99,0,180
27185,100,0,180
27186,101,0,180
27187,103,0,180
27188,105,0,180
27189,109,0,180
27190,114,0,180
27191,115,0,180
27192,116,0,180
27193,117,0,180
27194,118,0,180
27195,119,0,180
27196,121,0,180
27197,122,0,180
27198,123,0,180
27199,124,0,180
27200,125,0,180
27201,127,0,180
27202,128,0,180
27203,131,0,180
27204,132,0,180
27205,134,0,180
27206,135,0,180
27207,136,0,180
27208,137,0,180
27209,138,0,180
27210,140,0,180
27211,141,0,180
27212,143,0,180
27213,144,0,180
27214,146,0,180
27215,147,0,180
27216,150,0,180
27217,153,0,180
27218,154,0,180
27219,157,0,180
27220,158,0,180
27221,159,0,180
27222,164,0,180
27223,165,0,180
27224,166,0,180
27225,167,0,180
27226,175,0,180
27227,183,0,180
27228,184,0,180
27229,185,0,180
27230,186,0,180
27231,187,0,180
27232,188,0,180
27233,189,0,180
27234,190,0,180
27235,191,0,180
27236,192,0,180
27237,193,0,180
27238,194,0,180
27239,196,0,180
27240,197,0,180
27241,198,0,180
27242,199,0,180
27243,200,0,180
27244,201,0,180
27245,202,0,180
27246,203,0,180
27247,204,0,180
27248,206,0,180
27249,207,0,180
27250,209,0,180
27251,210,0,180
27252,212,0,180
27253,213,0,180
27254,214,0,180
27255,216,0,180
27256,217,0,180
27257,218,0,180
27258,220,0,180
27259,221,0,180
27260,223,0,180
27261,224,0,180
27262,225,0,180
27263,226,0,180
27264,227,0,180
27265,228,0,180
27266,229,0,180
27267,230,0,180
27268,232,0,180
27269,233,0,180
27270,234,0,180
27271,235,0,180
27272,236,0,180
27273,237,0,180
27274,238,0,180
27275,239,0,180
27276,242,0,180
27277,243,0,180
27278,245,0,180
27279,248,0,180
27280,250,0,180
27281,251,0,180
27282,252,0,180
27283,254,0,180
27284,255,0,180
27285,257,0,180
27286,258,0,180
27287,259,0,180
27288,260,0,180
27289,261,0,180
27290,262,0,180
27291,263,0,180
27292,264,0,180
27293,265,0,180
27294,266,0,180
27295,267,0,180
27296,268,0,180
27297,269,0,180
27298,270,0,180
27299,271,0,180
27300,272,0,180
27301,273,0,180
27302,274,0,180
27303,275,0,180
27304,276,0,180
27305,277,0,180
27306,278,0,180
27307,279,0,180
27308,281,0,180
27309,283,0,180
27310,284,0,180
27311,286,0,180
27312,297,0,180
27313,298,0,180
27314,301,0,180
27315,304,0,180
27316,308,0,180
27317,312,0,180
27318,313,0,180
27319,326,0,180
27320,327,0,180
27321,328,0,180
27322,329,0,180
27323,330,0,180
27324,332,0,180
27325,333,0,180
27326,334,0,180
27327,335,0,180
27328,339,0,180
27329,0,1,181
27330,4,1,181
27331,7,1,181
27332,9,1,181
27333,11,1,181
27334,17,1,181
27335,21,1,181
27336,22,1,181
27337,28,1,181
27338,30,1,181
27339,32,0,181
27340,33,1,181
27341,40,1,181
27342,41,1,181
27343,44,0,181
27344,46,0,181
27345,49,1,181
27346,58,0,181
27347,60,0,181
27348,61,0,181
27349,62,0,181
27350,64,0,181
27351,65,0,181
27352,66,0,181
27353,67,0,181
27354,70,0,181
27355,71,0,181
27356,72,0,181
27357,73,0,181
27358,74,0,181
27359,76,0,181
27360,77,0,181
27361,78,0,181
27362,79,0,181
27363,80,0,181
27364,81,0,181
27365,83,0,181
27366,85,0,181
27367,86,0,181
27368,88,0,181
27369,89,0,181
27370,90,0,181
27371,91,0,181
27372,92,0,181
27373,93,0,181
27374,94,0,181
27375,95,0,181
27376,96,0,181
27377,97,0,181
27378,99,0,181
27379,101,0,181
27380,103,0,181
27381,105,0,181
27382,116,0,181
27383,118,0,181
27384,121,0,181
27385,122,0,181
27386,123,0,181
27387,125,0,181
27388,127,0,181
27389,131,0,181
27390,132,0,181
27391,134,0,181
27392,136,0,181
27393,140,0,181
27394,141,0,181
27395,142,0,181
27396,143,0,181
27397,144,0,181
27398,146,0,181
27399,147,0,181
27400,148,0,181
27401,153,0,181
27402,157,0,181
27403,158,0,181
27404,159,0,181
27405,162,1,181
27406,167,0,181
27407,174,0,181
27408,186,0,181
27409,189,0,181
27410,192,0,181
27411,193,0,181
27412,195,0,181
27413,197,0,181
27414,198,0,181
27415,200,0,181
27416,201,0,181
27417,202,0,181
27418,203,0,181
27419,204,0,181
27420,206,0,181
27421,207,0,181
27422,208,0,181
27423,209,0,181
27424,210,0,181
27425,213,0,181
27426,214,0,181
27427,216,0,181
27428,218,0,181
27429,220,0,181
27430,221,0,181
27431,222,0,181
27432,223,0,181
27433,224,0,181
27434,225,0,181
27435,226,0,181
27436,228,0,181
27437,229,0,181
27438,230,0,181
27439,231,0,181
27440,232,0,181
27441,234,0,181
27442,236,0,181
27443,237,0,181
27444,238,0,181
27445,239,0,181
27446,242,0,181
27447,243,0,181
27448,248,0,181
27449,252,0,181
27450,254,0,181
27451,258,0,181
27452,262,0,181
27453,264,0,181
27454,267,0,181
27455,268,0,181
27456,269,0,181
27457,270,0,181
27458,271,0,181
27459,272,0,181
27460,274,0,181
27461,276,0,181
27462,277,0,181
27463,278,0,181
27464,279,0,181
27465,281,0,181
27466,283,0,181
27467,286,0,181
27468,298,0,181
27469,301,0,181
27470,307,0,181
27471,308,0,181
27472,313,0,181
27473,314,1,181
27474,325,0,181
27475,329,0,181
27476,332,0,181
27477,333,0,181
27478,4,1,182
27479,11,1,182
27480,17,1,182
27481,19,1,182
27482,22,1,182
27483,27,0,182
27484,28,1,182
27485,29,0,182
27486,32,0,182
27487,33,1,182
27488,34,1,182
27489,37,0,182
27490,39,0,182
27491,40,1,182
27492,44,0,182
27493,46,0,182
27494,49,1,182
27495,51,0,182
27496,54,0,182
27497,55,0,182
27498,58,0,182
27499,60,0,182
27500,61,0,182
27501,62,0,182
27502,63,0,182
27503,64,0,182
27504,65,0,182
27505,67,0,182
27506,69,0,182
27507,70,0,182
27508,71,0,182
27509,72,0,182
27510,73,0,182
27511,74,0,182
27512,76,0,182
27513,77,0,182
27514,78,0,182
27515,79,0,182
27516,85,0,182
27517,88,0,182
27518,89,0,182
27519,91,0,182
27520,92,0,182
27521,93,0,182
27522,94,0,182
27523,95,0,182
27524,96,0,182
27525,99,0,182
27526,100,0,182
27527,101,0,182
27528,103,0,182
27529,105,0,182
27530,107,0,182
27531,108,0,182
27532,109,0,182
27533,112,0,182
27534,114,0,182
27535,116,0,182
27536,117,0,182
27537,118,0,182
27538,120,0,182
27539,121,0,182
27540,123,0,182
27541,125,0,182
27542,126,0,182
27543,127,0,182
27544,129,0,182
27545,131,0,182
27546,132,0,182
27547,133,0,182
27548,134,0,182
27549,135,0,182
27550,136,0,182
27551,137,0,182
27552,138,0,182
27553,140,0,182
27554,141,0,182
27555,142,0,182
27556,143,0,182
27557,144,0,182
27558,146,0,182
27559,147,0,182
27560,148,0,182
27561,150,0,182
27562,151,0,182
27563,153,0,182
27564,154,0,182
27565,156,0,182
27566,157,0,182
27567,158,0,182
27568,159,0,182
27569,161,1,182
27570,162,1,182
27571,163,1,182
27572,173,1,182
27573,177,1,182
27574,179,0,182
27575,182,0,182
27576,183,0,182
27577,186,0,182
27578,192,0,182
27579,193,0,182
27580,195,0,182
27581,197,0,182
27582,198,0,182
27583,200,0,182
27584,201,0,182
27585,202,0,182
27586,203,0,182
27587,206,0,182
27588,207,0,182
27589,210,0,182
27590,217,0,182
27591,218,0,182
27592,220,0,182
27593,221,0,182
27594,223,0,182
27595,224,0,182
27596,225,0,182
27597,226,0,182
27598,228,0,182
27599,229,0,182
27600,230,0,182
27601,231,0,182
27602,232,0,182
27603,233,0,182
27604,234,0,182
27605,236,0,182
27606,237,0,182
27607,238,0,182
27608,242,0,182
27609,248,0,182
27610,249,0,182
27611,250,0,182
27612,252,0,182
27613,253,0,182
27614,254,0,182
27615,255,0,182
27616,256,0,182
27617,257,0,182
27618,258,0,182
27619,259,0,182
27620,260,0,182
27621,261,0,182
27622,262,0,182
27623,263,0,182
27624,264,0,182
27625,265,0,182
27626,266,0,182
27627,267,0,182
27628,268,0,182
27629,269,0,182
27630,270,0,182
27631,271,0,182
27632,272,0,182
27633,274,0,182
27634,278,0,182
27635,279,0,182
27636,280,0,182
27637,281,0,182
27638,283,0,182
27639,284,0,182
27640,285,0,182
27641,286,0,182
27642,288,0,182
27643,289,1,182
27644,294,1,182
27645,301,0,182
27646,306,0,182
27647,308,0,182
27648,323,0,182
27649,324,0,182
27650,329,0,182
27651,332,0,182
27652,339,0,182
27653,2,1,183
27654,4,1,183
27655,11,1,183
27656,12,1,183
27657,13,0,183
27658,17,1,183
27659,22,1,183
27660,27,0,183
27661,28,1,183
27662,33,1,183
27663,35,0,183
27664,44,0,183
27665,49,1,183
27666,50,0,183
27667,58,0,183
27668,60,0,183
27669,62,0,183
27670,63,0,183
27671,64,0,183
27672,65,0,183
27673,67,0,183
27674,69,0,183
27675,70,0,183
27676,71,0,183
27677,72,0,183
27678,73,0,183
27679,75,0,183
27680,77,0,183
27681,79,0,183
27682,80,0,183
27683,83,0,183
27684,85,0,183
27685,86,0,183
27686,88,0,183
27687,89,0,183
27688,91,0,183
27689,92,0,183
27690,93,0,183
27691,94,0,183
27692,95,0,183
27693,96,0,183
27694,99,0,183
27695,100,0,183
27696,101,0,183
27697,103,0,183
27698,104,0,183
27699,105,0,183
27700,106,0,183
27701,109,0,183
27702,112,0,183
27703,113,0,183
27704,114,0,183
27705,116,0,183
27706,117,0,183
27707,118,0,183
27708,119,0,183
27709,121,0,183
27710,122,0,183
27711,123,0,183
27712,127,0,183
27713,131,0,183
27714,132,0,183
27715,133,0,183
27716,136,0,183
27717,137,0,183
27718,138,0,183
27719,139,0,183
27720,141,0,183
27721,142,0,183
27722,144,0,183
27723,147,0,183
27724,148,0,183
27725,153,0,183
27726,155,0,183
27727,157,0,183
27728,158,0,183
27729,159,0,183
27730,162,1,183
27731,166,0,183
27732,167,0,183
27733,168,0,183
27734,169,0,183
27735,177,1,183
27736,183,0,183
27737,184,0,183
27738,186,0,183
27739,189,0,183
27740,190,0,183
27741,191,0,183
27742,192,0,183
27743,193,0,183
27744,194,0,183
27745,195,0,183
27746,198,0,183
27747,200,0,183
27748,201,0,183
27749,202,0,183
27750,203,0,183
27751,204,0,183
27752,206,0,183
27753,207,0,183
27754,208,0,183
27755,209,0,183
27756,210,0,183
27757,213,0,183
27758,218,0,183
27759,220,0,183
27760,221,0,183
27761,224,0,183
27762,225,0,183
27763,226,0,183
27764,227,0,183
27765,228,0,183
27766,229,0,183
27767,230,0,183
27768,231,0,183
27769,232,0,183
27770,233,0,183
27771,234,0,183
27772,235,0,183
27773,236,0,183
27774,238,0,183
27775,239,0,183
27776,240,0,183
27777,242,0,183
27778,243,0,183
27779,245,0,183
27780,246,0,183
27781,248,0,183
27782,250,0,183
27783,251,0,183
27784,252,0,183
27785,254,0,183
27786,255,0,183
27787,257,0,183
27788,258,0,183
27789,259,0,183
27790,260,0,183
27791,261,0,183
27792,262,0,183
27793,263,0,183
27794,264,0,183
27795,265,0,183
27796,266,0,183
27797,267,0,183
27798,268,0,183
27799,269,0,183
27800,270,0,183
27801,271,0,183
27802,272,0,183
27803,273,0,183
27804,274,0,183
27805,275,0,183
27806,276,0,183
27807,277,0,183
27808,278,0,183
27809,279,0,183
27810,280,0,183
27811,281,0,183
27812,282,0,183
27813,283,0,183
27814,284,0,183
27815,285,0,183
27816,286,0,183
27817,297,0,183
27818,298,0,183
27819,301,0,183
27820,305,0,183
27821,307,0,183
27822,308,0,183
27823,314,1,183
27824,327,0,183
27825,329,0,183
27826,332,0,183
27827,333,0,183
27828,2,1,184
27829,4,1,184
27830,5,1,184
27831,6,1,184
27832,7,1,184
27833,9,1,184
27834,13,0,184
27835,19,1,184
27836,21,1,184
27837,22,1,184
27838,28,1,184
27839,31,1,184
27840,32,0,184
27841,33,1,184
27842,34,1,184
27843,36,0,184
27844,40,1,184
27845,46,0,184
27846,49,1,184
27847,50,1,184
27848,56,0,184
27849,57,0,184
27850,58,0,184
27851,60,0,184
27852,62,0,184
27853,63,0,184
27854,64,0,184
27855,65,0,184
27856,67,0,184
27857,70,0,184
27858,71,0,184
27859,72,0,184
27860,73,0,184
27861,75,0,184
27862,77,0,184
27863,78,0,184
27864,79,0,184
27865,80,0,184
27866,83,0,184
27867,85,0,184
27868,88,0,184
27869,91,0,184
27870,92,0,184
27871,93,0,184
27872,94,0,184
27873,95,0,184
27874,99,0,184
27875,103,0,184
27876,105,0,184
27877,108,0,184
27878,114,0,184
27879,116,0,184
27880,117,0,184
27881,118,0,184
27882,121,0,184
27883,122,0,184
27884,123,0,184
27885,125,0,184
27886,126,0,184
27887,127,0,184
27888,129,0,184
27889,130,0,184
27890,131,0,184
27891,132,0,184
27892,134,0,184
27893,136,0,184
27894,141,0,184
27895,142,0,184
27896,143,0,184
27897,144,0,184
27898,146,0,184
27899,147,0,184
27900,153,0,184
27901,156,0,184
27902,157,0,184
27903,158,0,184
27904,159,0,184
27905,162,1,184
27906,165,0,184
27907,166,0,184
27908,167,0,184
27909,175,0,184
27910,183,0,184
27911,184,0,184
27912,185,0,184
27913,186,0,184
27914,187,0,184
27915,188,0,184
27916,189,0,184
27917,190,0,184
27918,191,0,184
27919,192,0,184
27920,193,0,184
27921,194,0,184
27922,195,0,184
27923,197,0,184
27924,198,0,184
27925,199,0,184
27926,200,0,184
27927,201,0,184
27928,202,0,184
27929,203,0,184
27930,204,0,184
27931,206,0,184
27932,207,0,184
27933,209,0,184
27934,210,0,184
27935,213,0,184
27936,214,0,184
27937,216,0,184
27938,218,0,184
27939,221,0,184
27940,223,0,184
27941,224,0,184
27942,225,0,184
27943,226,0,184
27944,228,0,184
27945,229,0,184
27946,230,0,184
27947,231,0,184
27948,232,0,184
27949,233,0,184
27950,238,0,184
27951,243,0,184
27952,248,0,184
27953,252,0,184
27954,254,0,184
27955,255,0,184
27956,258,0,184
27957,259,0,184
27958,260,0,184
27959,261,0,184
27960,262,0,184
27961,264,0,184
27962,266,0,184
27963,267,0,184
27964,268,0,184
27965,269,0,184
27966,270,0,184
27967,272,0,184
27968,276,0,184
27969,278,0,184
27970,281,0,184
27971,282,0,184
27972,283,0,184
27973,286,0,184
27974,298,0,184
27975,299,0,184
27976,301,0,184
27977,302,0,184
27978,304,0,184
27979,314,1,184
27980,327,0,184
27981,328,0,184
27982,329,0,184
27983,337,0,184
27984,4,1,185
27985,6,0,185
27986,11,1,185
27987,13,0,185
27988,27,0,185
27989,28,1,185
27990,32,0,185
27991,35,0,185
27992,36,0,185
27993,37,0,185
27994,44,0,185
27995,46,0,185
27996,49,1,185
27997,52,0,185
27998,55,0,185
27999,58,0,185
28000,60,0,185
28001,62,0,185
28002,64,0,185
28003,65,0,185
28004,66,0,185
28005,67,0,185
28006,69,0,185
28007,70,0,185
28008,71,0,185
28009,72,0,185
28010,73,0,185
28011,78,0,185
28012,79,0,185
28013,80,0,185
28014,83,0,185
28015,85,0,185
28016,86,0,185
28017,88,0,185
28018,91,0,185
28019,92,0,185
28020,93,0,185
28021,94,0,185
28022,95,0,185
28023,97,0,185
28024,98,0,185
28025,99,0,185
28026,100,0,185
28027,101,0,185
28028,102,0,185
28029,103,0,185
28030,105,0,185
28031,107,0,185
28032,108,0,185
28033,109,0,185
28034,110,0,185
28035,112,0,185
28036,113,0,185
28037,114,0,185
28038,115,0,185
28039,116,0,185
28040,117,0,185
28041,118,0,185
28042,119,0,185
28043,120,0,185
28044,121,0,185
28045,122,0,185
28046,123,0,185
28047,124,0,185
28048,125,0,185
28049,126,0,185
28050,127,0,185
28051,128,0,185
28052,129,0,185
28053,130,0,185
28054,131,0,185
28055,132,0,185
28056,133,0,185
28057,134,0,185
28058,136,0,185
28059,137,0,185
28060,138,0,185
28061,140,0,185
28062,141,0,185
28063,142,0,185
28064,144,0,185
28065,145,0,185
28066,146,0,185
28067,147,0,185
28068,148,0,185
28069,149,0,185
28070,150,0,185
28071,151,0,185
28072,152,0,185
28073,153,0,185
28074,156,0,185
28075,157,0,185
28076,158,0,185
28077,159,0,185
28078,161,1,185
28079,162,1,185
28080,163,0,185
28081,167,0,185
28082,173,1,185
28083,177,1,185
28084,179,0,185
28085,181,0,185
28086,182,0,185
28087,183,0,185
28088,186,0,185
28089,189,0,185
28090,190,0,185
28091,191,0,185
28092,192,0,185
28093,193,0,185
28094,195,0,185
28095,198,0,185
28096,200,0,185
28097,201,0,185
28098,202,0,185
28099,203,0,185
28100,204,0,185
28101,205,0,185
28102,206,0,185
28103,207,0,185
28104,208,0,185
28105,209,0,185
28106,210,0,185
28107,213,0,185
28108,214,0,185
28109,217,0,185
28110,218,0,185
28111,219,0,185
28112,220,0,185
28113,221,0,185
28114,223,0,185
28115,224,0,185
28116,225,0,185
28117,226,0,185
28118,228,0,185
28119,229,0,185
28120,230,0,185
28121,231,0,185
28122,232,0,185
28123,233,0,185
28124,234,0,185
28125,235,0,185
28126,236,0,185
28127,238,0,185
28128,241,0,185
28129,242,0,185
28130,243,0,185
28131,245,0,185
28132,248,0,185
28133,249,0,185
28134,250,0,185
28135,251,0,185
28136,252,0,185
28137,253,0,185
28138,254,0,185
28139,255,0,185
28140,256,0,185
28141,257,0,185
28142,258,0,185
28143,259,0,185
28144,260,0,185
28145,261,0,185
28146,262,0,185
28147,263,0,185
28148,264,0,185
28149,265,0,185
28150,266,0,185
28151,267,0,185
28152,268,0,185
28153,269,0,185
28154,270,0,185
28155,271,0,185
28156,272,0,185
28157,273,0,185
28158,274,0,185
28159,275,0,185
28160,277,0,185
28161,278,0,185
28162,279,0,185
28163,280,0,185
28164,281,0,185
28165,283,0,185
28166,284,0,185
28167,285,0,185
28168,286,0,185
28169,288,0,185
28170,297,0,185
28171,301,0,185
28172,304,0,185
28173,308,0,185
28174,317,0,185
28175,329,0,185
28176,333,0,185
28177,337,0,185
28178,339,0,185
28179,340,0,185
28180,0,1,186
28181,4,1,186
28182,5,1,186
28183,6,1,186
28184,7,1,186
28185,9,1,186
28186,10,1,186
28187,11,1,186
28188,13,0,186
28189,21,1,186
28190,22,1,186
28191,26,1,186
28192,27,0,186
28193,28,1,186
28194,32,0,186
28195,33,1,186
28196,34,1,186
28197,40,1,186
28198,41,1,186
28199,43,1,186
28200,44,0,186
28201,46,0,186
28202,49,1,186
28203,50,1,186
28204,57,1,186
28205,58,0,186
28206,60,0,186
28207,62,0,186
28208,63,0,186
28209,64,0,186
28210,65,0,186
28211,66,0,186
28212,67,0,186
28213,68,0,186
28214,69,0,186
28215,70,0,186
28216,71,0,186
28217,72,0,186
28218,75,0,186
28219,76,0,186
28220,77,0,186
28221,78,0,186
28222,79,0,186
28223,80,0,186
28224,85,0,186
28225,88,0,186
28226,89,0,186
28227,91,0,186
28228,93,0,186
28229,94,0,186
28230,95,0,186
28231,99,0,186
28232,100,0,186
28233,101,0,186
28234,103,0,186
28235,105,0,186
28236,106,0,186
28237,109,0,186
28238,114,0,186
28239,116,0,186
28240,117,0,186
28241,118,0,186
28242,121,0,186
28243,122,0,186
28244,123,0,186
28245,125,0,186
28246,127,0,186
28247,129,0,186
28248,131,0,186
28249,132,0,186
28250,134,0,186
28251,136,0,186
28252,137,0,186
28253,138,0,186
28254,139,0,186
28255,140,0,186
28256,141,0,186
28257,142,0,186
28258,143,0,186
28259,144,0,186
28260,146,0,186
28261,147,0,186
28262,153,0,186
28263,157,0,186
28264,158,0,186
28265,160,0,186
28266,162,1,186
28267,166,0,186
28268,167,0,186
28269,169,0,186
28270,177,1,186
28271,186,0,186
28272,192,0,186
28273,193,0,186
28274,196,0,186
28275,198,0,186
28276,200,0,186
28277,201,0,186
28278,202,0,186
28279,203,0,186
28280,204,0,186
28281,205,0,186
28282,206,0,186
28283,208,0,186
28284,209,0,186
28285,210,0,186
28286,218,0,186
28287,220,0,186
28288,221,0,186
28289,223,0,186
